Old,Ezra,1,1,Ezra1:1 ,"Now in the first year of Cyrus king of Persia, that the word of the LORD by the mouth of Jeremiah might be fulfilled, the LORD stirred up the spirit of Cyrus king of Persia, that he made a proclamation throughout all his kingdom, and put it also in writing, saying,"
Old,Ezra,1,2,Ezra1:2 ,"Thus saith Cyrus king of Persia, The LORD God of heaven hath given me all the kingdoms of the earth; and he hath charged me to build him an house at Jerusalem, which is in Judah."
Old,Ezra,1,3,Ezra1:3 ,"Who is there among you of all his people? his God be with him, and let him go up to Jerusalem, which is in Judah, and build the house of the LORD God of Israel, (he is the God,) which is in Jerusalem."
Old,Ezra,1,4,Ezra1:4 ,"And whosoever remaineth in any place where he sojourneth, let the men of his place help him with silver, and with gold, and with goods, and with beasts, beside the freewill offering for the house of God that is in Jerusalem."
Old,Ezra,1,5,Ezra1:5 ,"Then rose up the chief of the fathers of Judah and Benjamin, and the priests, and the Levites, with all them whose spirit God had raised, to go up to build the house of the LORD which is in Jerusalem."
Old,Ezra,1,6,Ezra1:6 ,"And all they that were about them strengthened their hands with vessels of silver, with gold, with goods, and with beasts, and with precious things, beside all that was willingly offered."
Old,Ezra,1,7,Ezra1:7 ,"Also Cyrus the king brought forth the vessels of the house of the LORD, which Nebuchadnezzar had brought forth out of Jerusalem, and had put them in the house of his gods;"
Old,Ezra,1,8,Ezra1:8 ,"Even those did Cyrus king of Persia bring forth by the hand of Mithredath the treasurer, and numbered them unto Sheshbazzar, the prince of Judah."
Old,Ezra,1,9,Ezra1:9 ,"And this is the number of them: thirty chargers of gold, a thousand chargers of silver, nine and twenty knives,"
Old,Ezra,1,10,Ezra1:10 ,"Thirty basons of gold, silver basons of a second sort four hundred and ten, and other vessels a thousand."
Old,Ezra,1,11,Ezra1:11 ,All the vessels of gold and of silver were five thousand and four hundred. All these did Sheshbazzar bring up with them of the captivity that were brought up from Babylon unto Jerusalem.
Old,Ezra,2,1,Ezra2:1 ,"Now these are the children of the province that went up out of the captivity, of those which had been carried away, whom Nebuchadnezzar the king of Babylon had carried away unto Babylon, and came again unto Jerusalem and Judah, every one unto his city;"
Old,Ezra,2,2,Ezra2:2 ,"Which came with Zerubbabel: Jeshua, Nehemiah, Seraiah, Reelaiah, Mordecai, Bilshan, Mizpar, Bigvai, Rehum, Baanah. The number of the men of the people of Israel:"
Old,Ezra,2,3,Ezra2:3 ,"The children of Parosh, two thousand an hundred seventy and two."
Old,Ezra,2,4,Ezra2:4 ,"The children of Shephatiah, three hundred seventy and two."
Old,Ezra,2,5,Ezra2:5 ,"The children of Arah, seven hundred seventy and five."
Old,Ezra,2,6,Ezra2:6 ,"The children of Pahathmoab, of the children of Jeshua and Joab, two thousand eight hundred and twelve."
Old,Ezra,2,7,Ezra2:7 ,"The children of Elam, a thousand two hundred fifty and four."
