Old,Job,1,1,Job1:1 ,"There was a man in the land of Uz, whose name was Job; and that man was perfect and upright, and one that feared God, and eschewed evil."
Old,Job,1,2,Job1:2 ,And there were born unto him seven sons and three daughters.
Old,Job,1,3,Job1:3 ,"His substance also was seven thousand sheep, and three thousand camels, and five hundred yoke of oxen, and five hundred she asses, and a very great household; so that this man was the greatest of all the men of the east."
Old,Job,1,4,Job1:4 ,"And his sons went and feasted in their houses, every one his day; and sent and called for their three sisters to eat and to drink with them."
Old,Job,1,5,Job1:5 ,"And it was so, when the days of their feasting were gone about, that Job sent and sanctified them, and rose up early in the morning, and offered burnt offerings according to the number of them all: for Job said, It may be that my sons have sinned, and cursed God in their hearts. Thus did Job continually."
Old,Job,1,6,Job1:6 ,"Now there was a day when the sons of God came to present themselves before the LORD, and Satan came also among them."
Old,Job,1,7,Job1:7 ,"And the LORD said unto Satan, Whence comest thou? Then Satan answered the LORD, and said, From going to and fro in the earth, and from walking up and down in it."
Old,Job,1,8,Job1:8 ,"And the LORD said unto Satan, Hast thou considered my servant Job, that there is none like him in the earth, a perfect and an upright man, one that feareth God, and escheweth evil?"
Old,Job,1,9,Job1:9 ,"Then Satan answered the LORD, and said, Doth Job fear God for nought?"
Old,Job,1,10,Job1:10 ,"Hast not thou made an hedge about him, and about his house, and about all that he hath on every side? thou hast blessed the work of his hands, and his substance is increased in the land."
Old,Job,1,11,Job1:11 ,"But put forth thine hand now, and touch all that he hath, and he will curse thee to thy face."
Old,Job,1,12,Job1:12 ,"And the LORD said unto Satan, Behold, all that he hath is in thy power; only upon himself put not forth thine hand. So Satan went forth from the presence of the LORD."
Old,Job,1,13,Job1:13 ,And there was a day when his sons and his daughters were eating and drinking wine in their eldest brother's house:
Old,Job,1,14,Job1:14 ,"And there came a messenger unto Job, and said, The oxen were plowing, and the asses feeding beside them:"
Old,Job,1,15,Job1:15 ,"And the Sabeans fell upon them, and took them away; yea, they have slain the servants with the edge of the sword; and I only am escaped alone to tell thee."
Old,Job,1,16,Job1:16 ,"While he was yet speaking, there came also another, and said, The fire of God is fallen from heaven, and hath burned up the sheep, and the servants, and consumed them; and I only am escaped alone to tell thee."
Old,Job,1,17,Job1:17 ,"While he was yet speaking, there came also another, and said, The Chaldeans made out three bands, and fell upon the camels, and have carried them away, yea, and slain the servants with the edge of the sword; and I only am escaped alone to tell thee."
Old,Job,1,18,Job1:18 ,"While he was yet speaking, there came also another, and said, Thy sons and thy daughters were eating and drinking wine in their eldest brother's house:"
Old,Job,1,19,Job1:19 ,"And, behold, there came a great wind from the wilderness, and smote the four corners of the house, and it fell upon the young men, and they are dead; and I only am escaped alone to tell thee."
Old,Job,1,20,Job1:20 ,"Then Job arose, and rent his mantle, and shaved his head, and fell down upon the ground, and worshipped,"
Old,Job,1,21,Job1:21 ,"And said, Naked came I out of my mother's womb, and naked shall I return thither: the LORD gave, and the LORD hath taken away; blessed be the name of the LORD."
Old,Job,1,22,Job1:22 ,"In all this Job sinned not, nor charged God foolishly."
Old,Job,2,1,Job2:1 ,"Again there was a day when the sons of God came to present themselves before the LORD, and Satan came also among them to present himself before the LORD."
Old,Job,2,2,Job2:2 ,"And the LORD said unto Satan, From whence comest thou? And Satan answered the LORD, and said, From going to and fro in the earth, and from walking up and down in it."
Old,Job,2,3,Job2:3 ,"And the LORD said unto Satan, Hast thou considered my servant Job, that there is none like him in the earth, a perfect and an upright man, one that feareth God, and escheweth evil? and still he holdeth fast his integrity, although thou movedst me against him, to destroy him without cause."
Old,Job,2,4,Job2:4 ,"And Satan answered the LORD, and said, Skin for skin, yea, all that a man hath will he give for his life."
Old,Job,2,5,Job2:5 ,"But put forth thine hand now, and touch his bone and his flesh, and he will curse thee to thy face."
Old,Job,2,6,Job2:6 ,"And the LORD said unto Satan, Behold, he is in thine hand; but save his life."
Old,Job,2,7,Job2:7 ,"So went Satan forth from the presence of the LORD, and smote Job with sore boils from the sole of his foot unto his crown."
Old,Job,2,8,Job2:8 ,And he took him a potsherd to scrape himself withal; and he sat down among the ashes.
Old,Job,2,9,Job2:9 ,"Then said his wife unto him, Dost thou still retain thine integrity? curse God, and die."
Old,Job,2,10,Job2:10 ,"But he said unto her, Thou speakest as one of the foolish women speaketh. What? shall we receive good at the hand of God, and shall we not receive evil? In all this did not Job sin with his lips."
Old,Job,2,11,Job2:11 ,"Now when Job's three friends heard of all this evil that was come upon him, they came every one from his own place; Eliphaz the Temanite, and Bildad the Shuhite, and Zophar the Naamathite: for they had made an appointment together to come to mourn with him and to comfort him."
Old,Job,2,12,Job2:12 ,"And when they lifted up their eyes afar off, and knew him not, they lifted up their voice, and wept; and they rent every one his mantle, and sprinkled dust upon their heads toward heaven."
Old,Job,2,13,Job2:13 ,"So they sat down with him upon the ground seven days and seven nights, and none spake a word unto him: for they saw that his grief was very great."
Old,Job,3,1,Job3:1 ,"After this opened Job his mouth, and cursed his day."
Old,Job,3,2,Job3:2 ,"And Job spake, and said,"
Old,Job,3,3,Job3:3 ,"Let the day perish wherein I was born, and the night in which it was said, There is a man child conceived."
Old,Job,3,4,Job3:4 ,"Let that day be darkness; let not God regard it from above, neither let the light shine upon it."
Old,Job,3,5,Job3:5 ,Let darkness and the shadow of death stain it; let a cloud dwell upon it; let the blackness of the day terrify it.
Old,Job,3,6,Job3:6 ,"As for that night, let darkness seize upon it; let it not be joined unto the days of the year, let it not come into the number of the months."
Old,Job,3,7,Job3:7 ,"Lo, let that night be solitary, let no joyful voice come therein."
Old,Job,3,8,Job3:8 ,"Let them curse it that curse the day, who are ready to raise up their mourning."
Old,Job,3,9,Job3:9 ,"Let the stars of the twilight thereof be dark; let it look for light, but have none; neither let it see the dawning of the day:"
Old,Job,3,10,Job3:10 ,"Because it shut not up the doors of my mother's womb, nor hid sorrow from mine eyes."
Old,Job,3,11,Job3:11 ,Why died I not from the womb? why did I not give up the ghost when I came out of the belly?
Old,Job,3,12,Job3:12 ,Why did the knees prevent me? or why the breasts that I should suck?
Old,Job,3,13,Job3:13 ,"For now should I have lain still and been quiet, I should have slept: then had I been at rest,"
Old,Job,3,14,Job3:14 ,"With kings and counsellors of the earth, which built desolate places for themselves;"
Old,Job,3,15,Job3:15 ,"Or with princes that had gold, who filled their houses with silver:"
Old,Job,3,16,Job3:16 ,Or as an hidden untimely birth I had not been; as infants which never saw light.
Old,Job,3,17,Job3:17 ,There the wicked cease from troubling; and there the weary be at rest.
Old,Job,3,18,Job3:18 ,There the prisoners rest together; they hear not the voice of the oppressor.
Old,Job,3,19,Job3:19 ,The small and great are there; and the servant is free from his master.
Old,Job,3,20,Job3:20 ,"Wherefore is light given to him that is in misery, and life unto the bitter in soul;"
Old,Job,3,21,Job3:21 ,"Which long for death, but it cometh not; and dig for it more than for hid treasures;"
Old,Job,3,22,Job3:22 ,"Which rejoice exceedingly, and are glad, when they can find the grave?"
Old,Job,3,23,Job3:23 ,"Why is light given to a man whose way is hid, and whom God hath hedged in?"
Old,Job,3,24,Job3:24 ,"For my sighing cometh before I eat, and my roarings are poured out like the waters."
Old,Job,3,25,Job3:25 ,"For the thing which I greatly feared is come upon me, and that which I was afraid of is come unto me."
Old,Job,3,26,Job3:26 ,"I was not in safety, neither had I rest, neither was I quiet; yet trouble came."
Old,Job,4,1,Job4:1 ,"Then Eliphaz the Temanite answered and said,"
Old,Job,4,2,Job4:2 ,"If we assay to commune with thee, wilt thou be grieved? but who can withhold himself from speaking?"
Old,Job,4,3,Job4:3 ,"Behold, thou hast instructed many, and thou hast strengthened the weak hands."
Old,Job,4,4,Job4:4 ,"Thy words have upholden him that was falling, and thou hast strengthened the feeble knees."
Old,Job,4,5,Job4:5 ,"But now it is come upon thee, and thou faintest; it toucheth thee, and thou art troubled."
Old,Job,4,6,Job4:6 ,"Is not this thy fear, thy confidence, thy hope, and the uprightness of thy ways?"
Old,Job,4,7,Job4:7 ,"Remember, I pray thee, who ever perished, being innocent? or where were the righteous cut off?"
Old,Job,4,8,Job4:8 ,"Even as I have seen, they that plow iniquity, and sow wickedness, reap the same."
Old,Job,4,9,Job4:9 ,"By the blast of God they perish, and by the breath of his nostrils are they consumed."
Old,Job,4,10,Job4:10 ,"The roaring of the lion, and the voice of the fierce lion, and the teeth of the young lions, are broken."
Old,Job,4,11,Job4:11 ,"The old lion perisheth for lack of prey, and the stout lion's whelps are scattered abroad."
Old,Job,4,12,Job4:12 ,"Now a thing was secretly brought to me, and mine ear received a little thereof."
Old,Job,4,13,Job4:13 ,"In thoughts from the visions of the night, when deep sleep falleth on men,"
Old,Job,4,14,Job4:14 ,"Fear came upon me, and trembling, which made all my bones to shake."
Old,Job,4,15,Job4:15 ,Then a spirit passed before my face; the hair of my flesh stood up:
Old,Job,4,16,Job4:16 ,"It stood still, but I could not discern the form thereof: an image was before mine eyes, there was silence, and I heard a voice, saying,"
Old,Job,4,17,Job4:17 ,Shall mortal man be more just than God? shall a man be more pure than his maker?
Old,Job,4,18,Job4:18 ,"Behold, he put no trust in his servants; and his angels he charged with folly:"
Old,Job,4,19,Job4:19 ,"How much less in them that dwell in houses of clay, whose foundation is in the dust, which are crushed before the moth?"
Old,Job,4,20,Job4:20 ,They are destroyed from morning to evening: they perish for ever without any regarding it.
Old,Job,4,21,Job4:21 ,"Doth not their excellency which is in them go away? they die, even without wisdom."
Old,Job,5,1,Job5:1 ,"Call now, if there be any that will answer thee; and to which of the saints wilt thou turn?"
Old,Job,5,2,Job5:2 ,"For wrath killeth the foolish man, and envy slayeth the silly one."
Old,Job,5,3,Job5:3 ,I have seen the foolish taking root: but suddenly I cursed his habitation.
Old,Job,5,4,Job5:4 ,"His children are far from safety, and they are crushed in the gate, neither is there any to deliver them."
Old,Job,5,5,Job5:5 ,"Whose harvest the hungry eateth up, and taketh it even out of the thorns, and the robber swalloweth up their substance."
Old,Job,5,6,Job5:6 ,"Although affliction cometh not forth of the dust, neither doth trouble spring out of the ground;"
Old,Job,5,7,Job5:7 ,"Yet man is born unto trouble, as the sparks fly upward."
Old,Job,5,8,Job5:8 ,"I would seek unto God, and unto God would I commit my cause:"
Old,Job,5,9,Job5:9 ,Which doeth great things and unsearchable; marvellous things without number:
