Old,Judges,1,1,Jdgs1:1 ,"Now after the death of Joshua it came to pass, that the children of Israel asked the LORD, saying, Who shall go up for us against the Canaanites first, to fight against them?"
Old,Judges,1,2,Jdgs1:2 ,"And the LORD said, Judah shall go up: behold, I have delivered the land into his hand."
Old,Judges,1,3,Jdgs1:3 ,"And Judah said unto Simeon his brother, Come up with me into my lot, that we may fight against the Canaanites; and I likewise will go with thee into thy lot. So Simeon went with him."
Old,Judges,1,4,Jdgs1:4 ,And Judah went up; and the LORD delivered the Canaanites and the Perizzites into their hand: and they slew of them in Bezek ten thousand men.
Old,Judges,1,5,Jdgs1:5 ,"And they found Adonibezek in Bezek: and they fought against him, and they slew the Canaanites and the Perizzites."
Old,Judges,1,6,Jdgs1:6 ,"But Adonibezek fled; and they pursued after him, and caught him, and cut off his thumbs and his great toes."
Old,Judges,1,7,Jdgs1:7 ,"And Adonibezek said, Threescore and ten kings, having their thumbs and their great toes cut off, gathered their meat under my table: as I have done, so God hath requited me. And they brought him to Jerusalem, and there he died."
Old,Judges,1,8,Jdgs1:8 ,"Now the children of Judah had fought against Jerusalem, and had taken it, and smitten it with the edge of the sword, and set the city on fire."
Old,Judges,1,9,Jdgs1:9 ,"And afterward the children of Judah went down to fight against the Canaanites, that dwelt in the mountain, and in the south, and in the valley."
Old,Judges,1,10,Jdgs1:10 ,"And Judah went against the Canaanites that dwelt in Hebron: (now the name of Hebron before was Kirjatharba:) and they slew Sheshai, and Ahiman, and Talmai."
Old,Judges,1,11,Jdgs1:11 ,And from thence he went against the inhabitants of Debir: and the name of Debir before was Kirjathsepher:
Old,Judges,1,12,Jdgs1:12 ,"And Caleb said, He that smiteth Kirjathsepher, and taketh it, to him will I give Achsah my daughter to wife."
Old,Judges,1,13,Jdgs1:13 ,"And Othniel the son of Kenaz, Caleb's younger brother, took it: and he gave him Achsah his daughter to wife."
Old,Judges,1,14,Jdgs1:14 ,"And it came to pass, when she came to him, that she moved him to ask of her father a field: and she lighted from off her ass; and Caleb said unto her, What wilt thou?"
Old,Judges,1,15,Jdgs1:15 ,"And she said unto him, Give me a blessing: for thou hast given me a south land; give me also springs of water. And Caleb gave her the upper springs and the nether springs."
Old,Judges,1,16,Jdgs1:16 ,"And the children of the Kenite, Moses' father in law, went up out of the city of palm trees with the children of Judah into the wilderness of Judah, which lieth in the south of Arad; and they went and dwelt among the people."
Old,Judges,1,17,Jdgs1:17 ,"And Judah went with Simeon his brother, and they slew the Canaanites that inhabited Zephath, and utterly destroyed it. And the name of the city was called Hormah."
Old,Judges,1,18,Jdgs1:18 ,"Also Judah took Gaza with the coast thereof, and Askelon with the coast thereof, and Ekron with the coast thereof."
Old,Judges,1,19,Jdgs1:19 ,"And the LORD was with Judah; and he drave out the inhabitants of the mountain; but could not drive out the inhabitants of the valley, because they had chariots of iron."
Old,Judges,1,20,Jdgs1:20 ,"And they gave Hebron unto Caleb, as Moses said: and he expelled thence the three sons of Anak."
Old,Judges,1,21,Jdgs1:21 ,And the children of Benjamin did not drive out the Jebusites that inhabited Jerusalem; but the Jebusites dwell with the children of Benjamin in Jerusalem unto this day.
Old,Judges,1,22,Jdgs1:22 ,"And the house of Joseph, they also went up against Bethel: and the LORD was with them."
Old,Judges,1,23,Jdgs1:23 ,And the house of Joseph sent to descry Bethel. (Now the name of the city before was Luz.)
Old,Judges,1,24,Jdgs1:24 ,"And the spies saw a man come forth out of the city, and they said unto him, Shew us, we pray thee, the entrance into the city, and we will shew thee mercy."
Old,Judges,1,25,Jdgs1:25 ,"And when he shewed them the entrance into the city, they smote the city with the edge of the sword; but they let go the man and all his family."
Old,Judges,1,26,Jdgs1:26 ,"And the man went into the land of the Hittites, and built a city, and called the name thereof Luz: which is the name thereof unto this day."
Old,Judges,1,27,Jdgs1:27 ,"Neither did Manasseh drive out the inhabitants of Bethshean and her towns, nor Taanach and her towns, nor the inhabitants of Dor and her towns, nor the inhabitants of Ibleam and her towns, nor the inhabitants of Megiddo and her towns: but the Canaanites would dwell in that land."
Old,Judges,1,28,Jdgs1:28 ,"And it came to pass, when Israel was strong, that they put the Canaanites to tribute, and did not utterly drive them out."
Old,Judges,1,29,Jdgs1:29 ,Neither did Ephraim drive out the Canaanites that dwelt in Gezer; but the Canaanites dwelt in Gezer among them.
Old,Judges,1,30,Jdgs1:30 ,"Neither did Zebulun drive out the inhabitants of Kitron, nor the inhabitants of Nahalol; but the Canaanites dwelt among them, and became tributaries."
