Old,Psalms,1,1,Psa1:1 ,"Blessed is the man that walketh not in the counsel of the ungodly, nor standeth in the way of sinners, nor sitteth in the seat of the scornful."
Old,Psalms,1,2,Psa1:2 ,But his delight is in the law of the LORD; and in his law doth he meditate day and night.
Old,Psalms,1,3,Psa1:3 ,"And he shall be like a tree planted by the rivers of water, that bringeth forth his fruit in his season; his leaf also shall not wither; and whatsoever he doeth shall prosper."
Old,Psalms,1,4,Psa1:4 ,The ungodly are not so: but are like the chaff which the wind driveth away.
Old,Psalms,1,5,Psa1:5 ,"Therefore the ungodly shall not stand in the judgment, nor sinners in the congregation of the righteous."
Old,Psalms,1,6,Psa1:6 ,For the LORD knoweth the way of the righteous: but the way of the ungodly shall perish.
Old,Psalms,2,1,Psa2:1 ,"Why do the heathen rage, and the people imagine a vain thing?"
Old,Psalms,2,2,Psa2:2 ,"The kings of the earth set themselves, and the rulers take counsel together, against the LORD, and against his anointed, saying,"
Old,Psalms,2,3,Psa2:3 ,"Let us break their bands asunder, and cast away their cords from us."
Old,Psalms,2,4,Psa2:4 ,He that sitteth in the heavens shall laugh: the LORD shall have them in derision.
Old,Psalms,2,5,Psa2:5 ,"Then shall he speak unto them in his wrath, and vex them in his sore displeasure."
Old,Psalms,2,6,Psa2:6 ,Yet have I set my king upon my holy hill of Zion.
Old,Psalms,2,7,Psa2:7 ,"I will declare the decree: the LORD hath said unto me, Thou art my Son; this day have I begotten thee."
Old,Psalms,2,8,Psa2:8 ,"Ask of me, and I shall give thee the heathen for thine inheritance, and the uttermost parts of the earth for thy possession."
Old,Psalms,2,9,Psa2:9 ,Thou shalt break them with a rod of iron; thou shalt dash them in pieces like a potter's vessel.
Old,Psalms,2,10,Psa2:10 ,"Be wise now therefore, O ye kings: be instructed, ye judges of the earth."
Old,Psalms,2,11,Psa2:11 ,"Serve the LORD with fear, and rejoice with trembling."
Old,Psalms,2,12,Psa2:12 ,"Kiss the Son, lest he be angry, and ye perish from the way, when his wrath is kindled but a little. Blessed are all they that put their trust in him."
Old,Psalms,3,1,Psa3:1 ,"Lord, how are they increased that trouble me! many are they that rise up against me."
Old,Psalms,3,2,Psa3:2 ,"Many there be which say of my soul, There is no help for him in God. Selah."
Old,Psalms,3,3,Psa3:3 ,"But thou, O LORD, art a shield for me; my glory, and the lifter up of mine head."
Old,Psalms,3,4,Psa3:4 ,"I cried unto the LORD with my voice, and he heard me out of his holy hill. Selah."
Old,Psalms,3,5,Psa3:5 ,I laid me down and slept; I awaked; for the LORD sustained me.
Old,Psalms,3,6,Psa3:6 ,"I will not be afraid of ten thousands of people, that have set themselves against me round about."
Old,Psalms,3,7,Psa3:7 ,"Arise, O LORD; save me, O my God: for thou hast smitten all mine enemies upon the cheek bone; thou hast broken the teeth of the ungodly."
Old,Psalms,3,8,Psa3:8 ,Salvation belongeth unto the LORD: thy blessing is upon thy people. Selah.
Old,Psalms,4,1,Psa4:1 ,"Hear me when I call, O God of my righteousness: thou hast enlarged me when I was in distress; have mercy upon me, and hear my prayer."
Old,Psalms,4,2,Psa4:2 ,"O ye sons of men, how long will ye turn my glory into shame? how long will ye love vanity, and seek after leasing? Selah."
Old,Psalms,4,3,Psa4:3 ,But know that the LORD hath set apart him that is godly for himself: the LORD will hear when I call unto him.
Old,Psalms,4,4,Psa4:4 ,"Stand in awe, and sin not: commune with your own heart upon your bed, and be still. Selah."
Old,Psalms,4,5,Psa4:5 ,"Offer the sacrifices of righteousness, and put your trust in the LORD."
Old,Psalms,4,6,Psa4:6 ,"There be many that say, Who will shew us any good? LORD, lift thou up the light of thy countenance upon us."
Old,Psalms,4,7,Psa4:7 ,"Thou hast put gladness in my heart, more than in the time that their corn and their wine increased."
Old,Psalms,4,8,Psa4:8 ,"I will both lay me down in peace, and sleep: for thou, LORD, only makest me dwell in safety."
Old,Psalms,5,1,Psa5:1 ,"Give ear to my words, O LORD, consider my meditation."
Old,Psalms,5,2,Psa5:2 ,"Hearken unto the voice of my cry, my King, and my God: for unto thee will I pray."
Old,Psalms,5,3,Psa5:3 ,"My voice shalt thou hear in the morning, O LORD; in the morning will I direct my prayer unto thee, and will look up."
Old,Psalms,5,4,Psa5:4 ,For thou art not a God that hath pleasure in wickedness: neither shall evil dwell with thee.
Old,Psalms,5,5,Psa5:5 ,The foolish shall not stand in thy sight: thou hatest all workers of iniquity.
Old,Psalms,5,6,Psa5:6 ,Thou shalt destroy them that speak leasing: the LORD will abhor the bloody and deceitful man.
Old,Psalms,5,7,Psa5:7 ,"But as for me, I will come into thy house in the multitude of thy mercy: and in thy fear will I worship toward thy holy temple."
Old,Psalms,5,8,Psa5:8 ,"Lead me, O LORD, in thy righteousness because of mine enemies; make thy way straight before my face."
Old,Psalms,5,9,Psa5:9 ,For there is no faithfulness in their mouth; their inward part is very wickedness; their throat is an open sepulchre; they flatter with their tongue.
Old,Psalms,5,10,Psa5:10 ,"Destroy thou them, O God; let them fall by their own counsels; cast them out in the multitude of their transgressions; for they have rebelled against thee."
Old,Psalms,5,11,Psa5:11 ,"But let all those that put their trust in thee rejoice: let them ever shout for joy, because thou defendest them: let them also that love thy name be joyful in thee."
Old,Psalms,5,12,Psa5:12 ,"For thou, LORD, wilt bless the righteous; with favour wilt thou compass him as with a shield."
Old,Psalms,6,1,Psa6:1 ,"O LORD, rebuke me not in thine anger, neither chasten me in thy hot displeasure."
Old,Psalms,6,2,Psa6:2 ,"Have mercy upon me, O LORD; for I am weak: O LORD, heal me; for my bones are vexed."
Old,Psalms,6,3,Psa6:3 ,"My soul is also sore vexed: but thou, O LORD, how long?"
Old,Psalms,6,4,Psa6:4 ,"Return, O LORD, deliver my soul: oh save me for thy mercies' sake."
Old,Psalms,6,5,Psa6:5 ,For in death there is no remembrance of thee: in the grave who shall give thee thanks?
Old,Psalms,6,6,Psa6:6 ,I am weary with my groaning; all the night make I my bed to swim; I water my couch with my tears.
Old,Psalms,6,7,Psa6:7 ,Mine eye is consumed because of grief; it waxeth old because of all mine enemies.
Old,Psalms,6,8,Psa6:8 ,"Depart from me, all ye workers of iniquity; for the LORD hath heard the voice of my weeping."
Old,Psalms,6,9,Psa6:9 ,The LORD hath heard my supplication; the LORD will receive my prayer.
Old,Psalms,6,10,Psa6:10 ,Let all mine enemies be ashamed and sore vexed: let them return and be ashamed suddenly.
Old,Psalms,7,1,Psa7:1 ,"O LORD my God, in thee do I put my trust: save me from all them that persecute me, and deliver me:"
Old,Psalms,7,2,Psa7:2 ,"Lest he tear my soul like a lion, rending it in pieces, while there is none to deliver."
Old,Psalms,7,3,Psa7:3 ,"O LORD my God, if I have done this; if there be iniquity in my hands;"
Old,Psalms,7,4,Psa7:4 ,"If I have rewarded evil unto him that was at peace with me; (yea, I have delivered him that without cause is mine enemy:)"
Old,Psalms,7,5,Psa7:5 ,"Let the enemy persecute my soul, and take it; yea, let him tread down my life upon the earth, and lay mine honour in the dust. Selah."
Old,Psalms,7,6,Psa7:6 ,"Arise, O LORD, in thine anger, lift up thyself because of the rage of mine enemies: and awake for me to the judgment that thou hast commanded."
Old,Psalms,7,7,Psa7:7 ,So shall the congregation of the people compass thee about: for their sakes therefore return thou on high.
Old,Psalms,7,8,Psa7:8 ,"The LORD shall judge the people: judge me, O LORD, according to my righteousness, and according to mine integrity that is in me."
Old,Psalms,7,9,Psa7:9 ,Oh let the wickedness of the wicked come to an end; but establish the just: for the righteous God trieth the hearts and reins.
Old,Psalms,7,10,Psa7:10 ,"My defence is of God, which saveth the upright in heart."
Old,Psalms,7,11,Psa7:11 ,"God judgeth the righteous, and God is angry with the wicked every day."
Old,Psalms,7,12,Psa7:12 ,"If he turn not, he will whet his sword; he hath bent his bow, and made it ready."
Old,Psalms,7,13,Psa7:13 ,He hath also prepared for him the instruments of death; he ordaineth his arrows against the persecutors.
Old,Psalms,7,14,Psa7:14 ,"Behold, he travaileth with iniquity, and hath conceived mischief, and brought forth falsehood."
Old,Psalms,7,15,Psa7:15 ,"He made a pit, and digged it, and is fallen into the ditch which he made."
Old,Psalms,7,16,Psa7:16 ,"His mischief shall return upon his own head, and his violent dealing shall come down upon his own pate."
Old,Psalms,7,17,Psa7:17 ,I will praise the LORD according to his righteousness: and will sing praise to the name of the LORD most high.
Old,Psalms,8,1,Psa8:1 ,"O LORD, our Lord, how excellent is thy name in all the earth! who hast set thy glory above the heavens."
Old,Psalms,8,2,Psa8:2 ,"Out of the mouth of babes and sucklings hast thou ordained strength because of thine enemies, that thou mightest still the enemy and the avenger."
