Old,Joel,1,1,Joel1:1 ,The word of the LORD that came to Joel the son of Pethuel.
Old,Joel,1,2,Joel1:2 ,"Hear this, ye old men, and give ear, all ye inhabitants of the land. Hath this been in your days, or even in the days of your fathers?"
Old,Joel,1,3,Joel1:3 ,"Tell ye your children of it, and let your children tell their children, and their children another generation."
Old,Joel,1,4,Joel1:4 ,That which the palmerworm hath left hath the locust eaten; and that which the locust hath left hath the cankerworm eaten; and that which the cankerworm hath left hath the caterpiller eaten.
Old,Joel,1,5,Joel1:5 ,"Awake, ye drunkards, and weep; and howl, all ye drinkers of wine, because of the new wine; for it is cut off from your mouth."
Old,Joel,1,6,Joel1:6 ,"For a nation is come up upon my land, strong, and without number, whose teeth are the teeth of a lion, and he hath the cheek teeth of a great lion."
Old,Joel,1,7,Joel1:7 ,"He hath laid my vine waste, and barked my fig tree: he hath made it clean bare, and cast it away; the branches thereof are made white."
Old,Joel,1,8,Joel1:8 ,Lament like a virgin girded with sackcloth for the husband of her youth.
Old,Joel,1,9,Joel1:9 ,"The meat offering and the drink offering is cut off from the house of the LORD; the priests, the LORD's ministers, mourn."
Old,Joel,1,10,Joel1:10 ,"The field is wasted, the land mourneth; for the corn is wasted: the new wine is dried up, the oil languisheth."
Old,Joel,1,11,Joel1:11 ,"Be ye ashamed, O ye husbandmen; howl, O ye vinedressers, for the wheat and for the barley; because the harvest of the field is perished."
Old,Joel,1,12,Joel1:12 ,"The vine is dried up, and the fig tree languisheth; the pomegranate tree, the palm tree also, and the apple tree, even all the trees of the field, are withered: because joy is withered away from the sons of men."
Old,Joel,1,13,Joel1:13 ,"Gird yourselves, and lament, ye priests: howl, ye ministers of the altar: come, lie all night in sackcloth, ye ministers of my God: for the meat offering and the drink offering is withholden from the house of your God."
Old,Joel,1,14,Joel1:14 ,"Sanctify ye a fast, call a solemn assembly, gather the elders and all the inhabitants of the land into the house of the LORD your God, and cry unto the LORD."
Old,Joel,1,15,Joel1:15 ,"Alas for the day! for the day of the LORD is at hand, and as a destruction from the Almighty shall it come."
Old,Joel,1,16,Joel1:16 ,"Is not the meat cut off before our eyes, yea, joy and gladness from the house of our God?"
